"CandidateID","Additional-Info","Skills","Work-Experience__Company","Work-Experience__Job-Description","Work-Experience__Job-Duration","Work-Experience__Job Title","Location","Education__Institute","Education__School-Duration","Education__Qualification","Resume-Summary"
"1","Additional Information • Gerenciamento de Projetos  • Análise Orientada a Objetos  • Contabilidade, Folha de Pagamento, e outras rotinas administrativas  Estagiário em Vendas de Imóveis - Lopes Imobiliária, 2016, São Paulo (6 meses)  • Ciência de Dados, Python, Linguagem R (estudante online desde 2016 através do Coursera e edX)","COBOL (10+ years), CICS (10+ years), VSAM (10+ years), DB2 (10+ years), Mainframe (10+ years), Excel Avançado (10+ years), Word Avançado (10+ years), Microsoft Office (10+ years), Análise de Sistemas (10+ years), Contabilidade (10+ years), Digitação (10+ years), HTML Avançado (5 years), Inglês Intermediário (10+ years), Java Intermediário (5 years), JavaScript Avançado (5 years), Marketing Digital (3 years), Office Avançado (10+ years), Power Point Avançado (10+ years), Pacote Office (10+ years), Sistemas de Informação (10+ years), Tecnologia da Informação (10+ years), XML Avançado (3 years)","EMPREENDEDOR INDIVIDUAL - São Paulo, SP && Fidelity Information Service - São Paulo, SP && Banco do Brasil - Brasília, DF && Telemig - Belo Horizonte, MG && TEKSID DO BRASIL LTDA - Betim, MG && Betim Diesel Motores e Veículos Ltda - Betim, MG && FMB Produtos Metalúrgicos Ltda. - Betim, MG","• Criei site de e-commerce baseado na plataforma Magento, integrado a meios de pagamento  • Criei blogs Wordpress para clientes  • Lancei versão experimental de app Android para ajudar a escolher gasolina ou álcool no reabastecimento  • Gerenciei campanhas de Facebook Ads e Google AdWords para meus clientes  • Desenvolvi projeto de SEO - Search Engine Optimization - para clientes de uma agência  • Experiências: Magento, Wordpress, web hosting, Android, PHP, MySQL, Apache, LAMP, CSS, HTML, Javascript && • Analisei, codifiquei e testei mudancas em rotinas on-line e batch do processamento de Cartões de Crédito  • Apliquei melhorias de performance em rotinas obtendo ganhos médios de 30% em consumo de recursos  • Coordenei atividades de equipe de desenvolvimento de software  • Participei da migração de cartões do extinto banco ABN interagindo com equipes dos E.U.A. e Índia  • Participei da implentação, migração de dados,e parametrização de Sistema de Processamento Contábil  • Experiências: Análise Estruturada de Sistemas, Análise de Requisitos, documentação de sistemas, testes, homologação e implementação em ambiente de produção. Ferramentas: D.F.D., M.E.R., U.M.L. Rational Tools. Mainframe: COBOL, CICS, VSAM, DB2, JCL, TSO, ENDEVOR. Sistemas B2K e Vision Plus. && • Analisei, codifiquei e testei mudancas em rotinas on-line e batch do processamento de Cartões de Crédito  • Integrei time de Contabilidade por Eventos - um sistema EIS - Executive Information Systems, que extraiu informações dos mais diversos sistemas bancários, como : folha de pagamentos, tributos, contas correntes, poupança, seguros, operações de crédito, cartões de crédito, leilões, e inúmeros outros  • Desenvolvi soluções customizadas para o processo de Autorizações de transações do Cartão de Crédito  • Experiências: Análise Estruturada de Sistemas, Análise de Requisitos, documentação de sistemas, testes, homologação e implentação em ambiente de produção. Ferramentas: D.F.D., M.E.R., U.M.L. Rational Tools, ER-WIN, BP-WIN. Mainframe: COBOL, CICS, VSAM, DB2, JCL, TSO, ENDEVOR. B2K e Vision Plus Systems. && • Desenvolvi projeto lógico de Data Mining para gerar um Sistema de Apuração Tributária  • Realizei entrevistas com usuários e analistas responsáveis por diversos sistemas corporativos, como Faturamento, Contas a Pagar e Gerenciamento de Contratos.  • Experiências: Análise Estruturada de Sistemas. Ferramentas: D.F.D., M.E.R., U.M.L. Rational Tools, ER-WIN, BP-WIN. Mainframe: NATURAL/ADABAS, JCL, COM-PLETE. && • Implantei melhorias no Sistema de Exportação - SISFATEX  • Integrei o SISFATEX ao sistema de Faturamento em Mainframe   • Implementei geração de novos relatórios gerenciais  • Experiência: Clipper 5.1, Lotus 1-2-3, Redes Novell e Lantastic, STM-400 network, X-25, RENPAC && • Desenvolvi Sistema de Estatísticas do Estoque  • Treinei funcionários no uso de Windows, Word, Excel e no Sistema Corporativo (ERP) da empresa  • Gerenciei controle de manutenção de infra-estrutura de T.I. junto a empresa terceirizada  • Realizei transmissões de dados para bancos no padrão CNAB, em redes como X-25, STM-400 e RENPAC  • Experiências: Clipper 5.1, Dataflex 3.0, Novell network, STM-400 network, X-25, RENPAC && • Desenvolvi Sistema de Controle de Exportação, com funções de apuração de Custo de Distribuição e Variação Cambial  • Integrei departamentos internos (Exportação e Financeiro) com entidades externas (agentes de contratos de câmbio)  • Centralizei informações em uma base corporativa, reduzindo o tempo de cálculo dos resultados  • Realizei transmissões de dados para bancos no padrão CNAB, em redes como X-25, STM-400 e RENPAC  • Instalei e configurei redes Novell e Lantastic  • Experiência: Clipper 5.1, Lotus 1-2-3, Redes Novell e Lantastic, STM-400 network, X-25, RENPAC","September 2014 to December 2015 && November 2006 to September 2014 && October 1997 to November 2006 && January 1997 to October 1997 && April 1995 to September 1996 && September 1993 to April 1995 && September 1991 to June 1992","Web Developer && Analista de Sistemas Senior && Analista de Sistemas Sênior && Analista de Sistemas && Analista de Sistemas && Programador de Computador && Analista de Sistemas","Carmo do Paranaíba, MG","UNIP Universidade Paulista São Paulo, SP && ESULTRA Belo Horizonte, MG && Instituto Adventista de Ensino São Paulo, SP","January 2011 to December 2012 && January 1989 to December 1989 && January 1984 to December 1985","Associate in Associate Degree in Computer Information Technology && Técnico in Análise Estruturada de Sistemas && Técnico in Contabilidade","None"
"2","None","Elixir (1 year), Web Development (7 years), PostgreSQL (3 years), Ruby On Rails (1 year)","Ambush Consulting && NTConsult && ThoughtWorks && None && None","Working as a software developer writing Elixir with Phoenix Framework to create APIs and web applications. Ygor also contributes to the front-end development writing Elm programs as well as to Android and iOS development. Other than that, Ygor is also responsible for deploying applications to production using AWS and Google Cloud Platform. && Worked as Developer in a web project using Java. The team was inexperienced in Java, so Ygor  contributed by suggesting tools to improve the development (e.g.Thymeleaf and Flyway). && Working as a .NET Developer, he quickly became the technical reference in the project. Ygor  included innovative technologies to the project like database versioning and continuous  integration. && Worked as Java Developer in a web development project which used the full JEE stack. As the most senior Developer in the project, Ygor's responsibilities were defining coding standards along with the architect and troubleshooting problems. && Practiced pair-programming, TDD and continuous integration practices. The main languages  used were C# (Entity Framework, ASP.NET MVC), Ruby (RSpec, Selenium) and JavaScript  (jQuery). Also implemented ATDD using SpecFlow.  ● Worked as a Developer using Java (Struts, iBatis) and played the Quality Assurance Analyst role for a period of time in which he developed automated tests ( Ruby and Watir) as well as executed  manual tests.","November 2014 to Present && May 2014 to November 2014 && September 2013 to May 2014 && December 2012 to August 2013 && January 2010 to August 2012","Senior Developer && Developer && Developer && Developer - Join-TI && Consultant Developer","Porto Alegre, RS","Universidade Federal do Rio Grande do Sul","None","Bachelor in Production and Information","Ygor offers 7+ years of experience working in the IT industry, and he has the ability to quickly  learn new technologies and programming languages. He is a continuous improvement advocate and  always seeks ways to improve his projects and development environments with innovative solutions using  cutting-edge technology."
"4","Additional Information Internet/Web Tools: ASP.net […] Jquery, AngularJS, XML, HTML, DHTML, CSS, WSDL, FTP  Application Development Tools: Visual Studio.Net […] Delphi […]  Version Control Tools: Tortoise SVN, MS SourceSafe  Programming Languages: C#, ASP.NET, PL/SQL, Delphi (11+ years)  Data Base: Oracle, MS SQL Server, Firebird, Interbase.","English – Intermediate - Vancouver - Canada (Less than 1 year), Innovative supervisor, Human Resources (2014), IT Strategic Management – ITIL (2013)., IT Governance Essentials (2013), Fundamentals of COBIT (2013), Web Developer / ASP.Net C# / VS2010 (2013), Internal Auditor (ISO 9001 / ISO 14001 / OHSAS 18001) (2013), Environmental management (2012), Learn Six Sigma – Green Belt (2012), PL/SQL – Oracle (2011), Data Access Layer with Framework Methodology (2010), ASP.Net (2010)","Sama S.A. – Minerações Associadas - Minaçu, GO && Projeção Informática LTDA - Goiânia, GO && Inforsystem Informática LTDA - Goiânia, GO && Canion Software - Goiânia, GO","Analyze and document functional requirements for development enhancements, new developments, and enhancements per customer requests, Internal Auditor ISO 9001, 14001 and OHSAS 18001. Manage documents that define how new applications and enhancements will support business requirements. Project leader for Six Sigma (Green Belt) with benefits of $500K in cost avoidance. Developer web applications using ASP.Net, Delphi, PL/SQL, HTML, CSS, Bootstrap, DevExpress, JavaScript, AJAX, XML, UML and C# && Technical support for change control assessments, software change requests, and risk/impact migration. Worked directly with staff on testing, validation, and operational reliability of system platform. Mentored and educated business users with regards to software applications. Provided database administration on Oracle platforms as needs. Created complex queries, database triggers, and indexes on Oracle platforms for a variety of projects. Developer applications desktop using Delphi, PL/SQL, ASP.Net && Programmed Delphi for existing systems and new module design and development. Analyzed database logical and physical structures and conducted impact analyses on business requirements. Performed database administration on Firebird platform as needed && Designed, and tested all components and assembly of application code. Maintained customers and clients existing information systems and databases. Assessed code, and tested approved software changes affecting application systems. Developer application desktop using Delphi, MS/SQL.","August 2010 to Present && 2008 to 2010 && 2006 to 2008 && 2004 to 2006","Senior Software Developer && Senior Software Developer && IT Developer && Senior Software Programmer","Minaçu, GO","IPOG Goiânia, GO && PUC/Go Goiânia, GO && UNIP Goiânia, GO","2013 to 2014 && 2009 to 2010 && 2000 to 2005","MBA in Project Management && Specialization in Management and Software Quality && Bachelor in Computer Science","Highly accomplished IT Professional credited with combining project management, conceptual design, and databased modeling to better streamline business operations. Strong expertise working with major corporate clients including: IT leadership, programming knowledge, and troubleshooting technical challenges. Skilled in the ability to build and maintain relationships with effective communication. Seeking to align skill-set with a forward thinking organization."
"5","None","C# (9 years), .NET (9 years), ReactJS (1 year), SQL (9 years), Computer Programming (9 years), HTML (9 years), JQuery (7 years), Bootstrap (5 years), Windows Services, WCF, Rest Services, .NET Web Forms, .NET MVC, .NET Windows Forms, Entity Framework, Message Queueing, AngularJS (1 year), Amazon AWS","Sovos Compliance - Barueri, SP && Introgauge - Freelance && Mercado Libre && Squadra && Iteris && CWI && BSI && LTM [Loyalty programs company] && HYPNOTIQ [Publicity Agency] && None","Activities  ● Day to day duties were managed in a timely manner with a client response deadline  ● Client contact for complete analysis of the situation  ● Create technical specifications and test plans  ● Enhance existing system by analyzing business objectives identify possible threats and modify improvement   ● Ability to teamwork with support team day to day issue that need immediate resolutions, in addition contributed for future project developments.  ● Report project/task status to the Application Development Manager on a daily basis.  ● Technically manage complex and large scale project efforts in development, maintenance and enhancements of business system application  ● Works collaboratively with others across distributed offices    Involved Technologies  ● SQL 2014,Net Framework, Entity Framework, Web Services, WCF, and WEB.API, RESTfull and SOAP services, Windows Services, multithreading, and message queuing, HTML, Bootstrap, CSS3, JQuery, SVN, GitHub, JIRA. && Activities  ● Interact with product owner and business representatives to determine and satisfy needs.  ● Assist in performance tuning, balancing, improvement, automation and usability.  ● Report project/task status to the client on a weekly basis.  ● Responsible for developing the front end in ReactJS  ● Responsible for developing the back-end in .Net (Rest Service)  ● Responsible for modeling the database model    Involved Technologies  ● SQL 2016, .Net Framework; Entity Framework, log4net, oAuth 2.0, and WEB.API, RESTfull Services, Windows Services, multithreading, message queuing, HTML, Bootstrap, CSS3, JQuery, ReactJS, GitLab, JIRA. && Activities  ● Integration with many outsourced web api, and services  ● Discuss with team members better technologies and design patterns for the projects  ● Identify possible threats, and to anticipate possible errors   ● Development of a new feature, for generation of bank files in CNAB’s pattern  ● Development of a Self Updater for updating the company’s windows services automatically.  ● Development of a new product, called KPL HUB, which is a Marketplaces tool, to make it easier to integrate ERPs, to one or many Marketplaces automatically, or manually.  ● Proactively update stakeholders and maintain open and courteous communication.  ● Evaluate emerging technologies for use within the application    Involved Technologies  ● .Net Framework; Entity Framework, log4net, Json.NET, oAuth 2.0., Web Services, WCF, and WEB.API, RESTFull and SOAP service, Windos Services, Message Queuing, SQL 2014, HTML, Bootstrap, CSS3, JQuery, Google Recaptcha, ReactJS. && Client: GPS (Global Portfolio Strategists)  ● Financial Company    Activities  ● Development of new functionality to export data, to Excel spreadsheets, and PowerPoint presentations, using an ASPOSE library.  ● Develop system test plans, ensure software quality assurance standards are achieved.  ● Report project/task status to the Development Manager on a daily basis.  ● Participate in planning and implementing the projects.    Involved Technologies  ● .NET Framework, Visual Studio 2012 and 2013, Jquery, Ajax, Json, SQL 2012, Microsoft CRM dynamics, TFS, JIRA.    Client: Instituto Votorantim / GPSV:   ● Instituto Votorantim is a multinational company with social responsibilities    Activities  ● Help define scope of work  ● Development of new functionalities  ● Review and repair legacy code  ● Assist in project development including capturing functional and technical requirements  ● Act providing information, analysis, and recommendations in support of team efforts.  ● People development – Mentor and train new team members    Involved Technologies  ● WCF, SQL, Reporting Services, Jquery, .NET Framework, TFS    Client: Sapura  ● Oil Company  Activities  ● Development of reports, and charts using google charts library based on the data hosted in SharePoint Lists.  ● Work closely with business partners and technical staff to create technical solutions that meet business and technical requirements.    Involved Technologies  ● SharePoint, Jquery, Google Charts, TFS.    Client: Rede (Itaú)  ● Financial Company    Activities  ● Development of a portal which provides the user access to the database. The tool was developed to make it possible the employees to execute SQL commands, anywhere, without having to install SQL Server in every computer, and respecting their rights access to the database objects.  ● Development of a portal to manage log files in many servers, around the world. The tool came to avoid having to access many computers to access log files, and having it all accessible in one single place instead.  ● Regularly communicate project progress, issues, and risks to IS management and business owners  ● Create technical documentation such as design and specification documents, software architecture documents, and user instructions    Involved Technologies  ● .NET Framework, JQuery, WCF, SQL 2008, TFS && Client: Localiza  ● Car rental company  Activities  ● Development and maintenance of an existing system.  ● Re-Architect existing systems and optimizing system structures  ● Maintenance and migration of the company’s new logo, in many web pages, and services.  ● Work with client supervision to accomplish established requests, escalating to Manager when necessary and updating Manager on a regular basis.    Involved Technologies  ● C#, VB, ASP, SQL, JQuery, LINQ to SQL, WebServices, e WCF, TFS. && Client: Instituto Votorantim / GPSV   Instituto Votorantim is a multinational company with social responsibilities    Activities    Development of new functionalities, and maintenance of an existing social management project.  Evaluate patches, bug fixes and other changes to the application installation  Defines, executes and interprets complex/nested SQL queries  Design, develop, and maintain Microsoft SQL database schemas and scripts, including views, triggers and stored procedures  Regularly communicate project progress, issues, and risks to IS management and business owners  Periodically meetings with the client, for analysing and suggesting new functionalities to improve the project.     Involved Technologies  WCF, SQL, Reporting Services, Jquery, .NET Framework. && Client: Wal-Mart  Multinational markets network    Activities  Gather requirements, design, develop, test and deploy applications   Development of a new tool for perishable management.  Development of a new tool for managing the perishable inventory, and it’s reports.  Assist in performance tuning, balancing, improvement, automation and usability.  Participate in planning and implementing the project    Involved Technologies  .NET Framework, Linq, Web Services Jquery, Json, ADO, Report Viewer, SQL Server && Client: Itaú  Activities  Preparing required documentation, including both program-level and user-level documentation  Gathering requirements from users and creates specifications and develops code  Providing technical direction to non programmers to ensure program deadlines are met  Development and maintenance of web page of the New LJ project.  Works collaboratively with others across distributed offices    Involved Technologies  Visual Studio 2005 e 2008, C#, .NET, SQL Server 2008. Javascript. && Activities  Member of a small development team developing, responsible for testing, and documenting high quality software  Design, build, and maintain efficient, reusable, and reliable C# code  Projects Atitude de Líder. Client: Nestlé.  Responsible for modeling the data base, and the development of the web pages, in Web Forms.  Assist in supporting the solution by taking calls and troubleshooting issues    Involved Technologies  C#, .NET Framework, Visual Studio 2010, Visual Studio 2008, Web Services, WCF., SQL Server 2008. , Javascript. && Activities  Compiling and analyzing technical data  Translating detailed design into computer software  Testing, debugging, and refining the computer software to produce the required product  Enhancing software to reduce operating time and improve efficiency  Responsible for modeling the database, and for the development of websites for the projects from the clients Sothebys, Futcup, Coelho da Fonseco, and HM Engenharia.    Involved Technologies  C#, .NET Framework, Visual Studio 2010, Visual Studio 2008, Web Services, Crystal Reports., SQL Server 2008., Javascript.","October 2016 to Present && October 2015 to February 2017 && July 2015 to October 2016 && March 2014 to July 2015 && January 2013 to March 2014 && October 2012 to January 2013 && December 2010 to October 2011 && September 2010 to December 2010 && January 2009 to October 2010 && January 2008 to December 2008","Senior .Net Developer && Fullstack Developer && .Net Programmer && Consultant && Consultant && Consultant && Consultant && Consultant && Analyst Programmer && Junior .Net Programmer","São Paulo, SP","Universidade de Mogi das Cruzes São Paulo, SP","2007 to 2010","Bachelor Degree in Information Systems in Information Systems","None"
"10","None","Ingles Intermediario, Java Básico, Linguagem C, Pacote Office, HTML, POO, DB SQL, SQLite, SO Mac OS, Linux e Windows","E-DEPLOY - Barueri, SP && Intera Consultoria - São Paulo, SP && PJ - Colegio Wellington - São Paulo, SP && Life in Style - São Paulo, SP && Millennium Network - São Paulo, SP && UOL Diveo - Solvo - São Paulo, SP && Asyst. International - São Paulo, SP","Atuo com desenvolvedor iOS e Android, sendo responsável pelo desenvolvimento, manutenção e publicação do novo App GOL Linhas Aéreas, Gollog e Colaborador Mobile (App de distribuição interna para colaboradores). Atualmente desenvolvo aplicações em Swift e também em Objective-C. Realizo analise de requisitos, definições de prazo para desenvolvimento, implementação de novas tecnologias, frameworks e melhorias.     Também atuo como desenvolvedor iOS responsável pela aplicação PagSeguro UOL. Para uma melhor gestão de projetos nós utilizamos metodologias ágeis, realizamos Daily meeting e utilizamos a ferramenta Trello para controle de demandas. Faço levantamento de requisitos junto ao cliente para novas demandas, estimativa de esforços e distribuição de tarefas entre a equipe.    Os seguintes Apps estão publicados na Apple Store:   - GOL | Passagens Aéreas;   - Gollog;  - PagSeguro Vendas;    Distribuição Interna:  - Colaborador Mobile;    #Tecnologias utilizadas nas aplicações:  - REST  - JSON  - Core Location  - Animation  - Persist Data  - Bluetooth  - Touch ID  - Beacon  - Camera  - Wallet && Responsabilidades  Atuo como desenvolvedor iOS Pleno, sendo responsável por todo o ciclo de vida de projeto iOS, sendo desde o planejamento e eleboração de escopo, desenvolvimento, testes e todo o processo de publicação na loja Apple Store.    Realizações  Aplicativos publicados na loja Apple Store:    - Shop Max;  - Private Office;  - Intera;  - Meu Plantão Médico;  - Doctor Family.    Habilidades  Tenho conhecimento em Frameworks e SDK Apple, bem como de terceiros, comunicação com Web Service utilizando protocolo de comunicação Rest e tratando seu retorno em Json. Também em API's de Redes Sociais. && Responsabilidades  Atuo como Instrutor do curso de iOS Developer e Ambiente Mac OS em um programa de expansão de ensino oferecido pelo Cetro de Treinamento Impacta.     Realizações  Ministro o curso para alunos com idades entre 12 á 18 anos aplicando metodologia e materiais oferecidos pela Impacta em acordo com o colégio Wellington.    Cursos ministrado:    - Ambiente Mac OS;  - Logica de Programação (Conteúdo não fornecido pela Impacta);  - Ansci C e Objective-C;  - SDK1 (Desenvolvimento iOS);  - SDK2 (Desenvolvimento iOS);  - SDK3 (Desenvolvimento iOS);  - SDK4 (Desenvolvimento iOS); && Responsabilidades  Desenvolvedor iOS Jr.  Criação de manutenção de app.    Realizações  Desenvolvimento de soluções tecnologica e criação de mecanismo para app de rede social    Habilidades  Habilidades com Xcode, Objective-C, Frameworks, git, lógica de programação OB. && Responsabilidades  Realizo suporte a software ERP com nivel Pleno nos módulos Financeiro, Fiscal, Vendas, Produção, Logistica e Técnico. && Responsabilidades  Atuei na gestão de incidentes de infraestrutura de TI que geram impacto para os usuários, registros, encaminhamento para os grupos solucionadores e follow up até que o serviço seja restabelecido. Faço a comunicação e atualização do status dos chamados, bem como atuação nos escalonamentos verticais e horizontais necessários para que o serviço seja restabelecido o mais breve possível. Realizo tarefas de registrar os chamados, encaminhar para equipes solucionadoras e controle de SLA e OLA. Todos as atividades realizadas são baseadas em melhores práticas de ITIL. && Responsabilidades  Supervisionei e coordenei HELP DESK e estoque de equipamentos durante 3 meses, realizando controle de entrada e saída de equipamento, implantação de sistema com base ITIL , coordenando laboratório técnico e realizando suporte remoto e local, serviço tercerizado pela Lois Dreydus.","January 2016 to Present && June 2015 to Present && January 2015 to Present && June 2014 to July 2014 && February 2014 to June 2014 && November 2013 to April 2014 && June 2010 to September 2010","iOS Developer Pleno/Senior && iOS Developer Pleno && Instrutor iOS Developer && iOS Developer Jr. && Analista de Suporte Pleno && Analista de Demandas && Analista de Suporte","São Paulo, SP","Impacta São Paulo, SP && SENAC - Consolação São Paulo, SP && INED São Paulo, SP && Centro Universitario Nove de Julho São Paulo, SP","2014 to 2014 && 2013 to 2013 && 2013 to 2013 && 2008 to 2010","Treinameto Impacta in iOS Developer && Fomação in Adobe CS6 Web && Tecnico in TTI - Tecnico em Transações Imobiliarias && Superior Tecnologo in Redes de Computadores","None"
"11","Additional Information CONHECIMENTOS:   Javascript:  AngularJS  Node.js  GSAP/TweenMax  Redux  RxJS  Gulp  Webpack  Jasmine  Karma  Apache Cordova  TypeScript  Angular2  PHP  Symfony  Doctrine  PHPSpec  PHPUnit  Codeception  Behat  CSS  SASS/SCSS  LESS  Bootstrap 3 / 4  Metodologias / Outros  Scrum  TDD  CI  User Experience  Design Thinking  PWAs  GraphQL","JavaScript Avançado (7 years), PHP Avançado (7 years), Typescript (2 years), Symfony (4 years), Doctrine (4 years), RxJs (1 year), HTML Avançado (7 years), CSS Avançado (7 years), Redux (1 year)","Vivere / Accenture - São Paulo, SP && shape.art - São Paulo, SP && André Godoi comunicação completa - São Paulo, SP","Manutenção de projetos em AngularJS com testes unitários e End-to-End. Arquitetura e desenvolvimento de novos projetos utilizando AngularJS 1.6+ e Angular 2. Desenvolvimento de prova de conceito utilizando GraphQL. && Desenvolvimento de sistemas e aplicações web, sites institucionais, animações, jogos.  Planejamento e criação de MVPs e sistemas para startups.  Implementação e configuração de campanhas de marketing. && Criação de sites, sistemas, animações, banners animados e jogos.  Implementação e configuração de campanhas de marketing.  Administrador do Google Engage ( atual Google Partners)","September 2016 to Present && January 2014 to September 2016 && December 2010 to December 2012","Senior Frontend Developer && Desenvolvedor FullStack && Desenvolvedor Fullstack","São Paulo, SP","SENAC São Paulo, SP","January 2012 to June 2014","Superior in Análise e Desenvolvimento de Sistemas","None"
"12","None","PHP Avançado (6 years), SQL Avançado (4 years), Ruby Básico (1 year), Python Básico (1 year), NodeJs (Less than 1 year)","SolarGrid && SolarGrid - Rio de Janeiro, RJ && Projetos && Xeriph - Abril Mídia && Desenvolvedor Web na OtimizeMe - Rio de Janeiro, RJ && Desenvolvedor Web na Gato Sabido - Rio de Janeiro, RJ && Desenvolvedor Web na MinhaWeb - Rio de Janeiro, RJ","Responsável por todo o processo de criação de novos projetos WEB da empresa.  Modelagem de processos, dados e escolhas de tecnologias.    Desenvolvedor PHP sênior na Afilio  junho de 2016 - julho de 2016 (2 meses)  Responsável por reparos e atualizações no sistema legado.    Iniciei o processo de análise de integração com o eBay. && Usuários:Rodrigo Santiago, Gabriel Sicuro  Criação de interface e sistema para controle e alimentação de dados dinâmicos e interativos a partir de dispositivos móveis em redes sociais.    Competências e especialidades  PHP  MySQL    Página2  jQuery  RESTful WebServices  Symfony  TDD  Ruby on Rails  NodeJs  Django  Phalcon  Linux  JavaScript  CSS  Ionic Framework  Git  MongoDB  Node.js  Python  Ruby  Meteor && Ferramenta de gestão para o Instagram focada nos profissinais de Social Media.  Agendamento de postagens (foto e vídeo), publicações compartilhadas em outras redes sociais,  monitoramento de hashtags, relatórios e gerenciamento de múltiplas contas.  Xeriph 3.0 (Converting from Python to PHP) && Novas integrações e construções de APIs, alimentação e modelagem de dados e desenvolvimento de soluções. Tecnologias utilizadas: PHP, MySQL, jQuery, Git e Codeception. && Desenvolvimento de soluções WEB por demanda.    Página1 && Desenvolver novas features, reparar e alimentar a loja de ebooks. Integração de meios de pagamento e  distribuidoras de livros digitais. && Desenvolvimento e manutenção do sistema próprio de provedor da empresa.    Certificados  Rails for Zombies Redux  Code School  Rails for Zombies 2  Code School","August 2016 to Present && August 2016 to Present && June 2015 to Present && August 2012 to February 2015 && April 2012 to August 2012 && November 2011 to April 2012 && June 2010 to February 2011","Head of Web Development && Head of Web Development && Social Media - Ferramenta de Gestão Instagram && System Analyst && Web Developer && Web Developer && Web Developer","Rio de Janeiro, RJ","Universidade Estácio de Sá","2010 to 2013","Information Technology","None"
"13","Additional Information SharePoint, .NET C#, Angular, BizTalk",".NET (10+ years), Sharepoint (10+ years), Software Development (10+ years), Soa (10+ years), PHP (5 years), Asp.Net (10+ years), Visual Studio (10+ years), C# (10+ years), Scrum (5 years), Oracle (10+ years), SQL (10+ years), Database Management (10+ years), Systems Integration (10+ years)","AngolaPrev - Luanda && Avanade - Recife, PE && Caixa Seguradora S/A - Brasília, DF && Uniceub - Brasília, DF && B2BR - Brasília, DF","Senior Consultant Team Leader Developer .NET SharePoint in the AngolaPrev maintenance cell, with support to the legacy systems of the National Social Security Institute of Angola (INSS), working with software architecture drawings and solutions and supporting the Support using Microsoft .NET, MVC4, DDD, C #, SharePoint, Kofax, BizTalk, Sequence technologies. && Leadering one cell (Team Collaboration) from .NET C# SharePoint developers, implementing sustentations critical systems from big companies around the world with SharePoint solutions using .NET Framework 4.5 C# to improve legacy systems and bring agility across integrations and solutions to customers. && Worked as an Software Architect, projecting and drawing solutions together with the Team Microsoft Official (Brazil) from Official Portal Caixa Seguros to sell services from Social Insurance on Brazil and France, using .NET tecnologies and SharePoint with integrations with others legacy plataforms using SOA. && Senior Developer .NET Consultant. Acting in the Development of legacy Educational Systems of the University, using Microsoft ASP.NET, C #, SQL Server, Business Intelligence (BI) SharePoint 2010 with Age Development Methodologies SCRUM && Senior Developer .NET Developing B2br internal systems development. Using Microsoft technologies ASP.NET, C #, SQL Server, Business Intelligence (BI), SharePoint 2007 and ERP (Benner) and agile development methodologies SCRUM. Through the company I worked on a project of the Federal Revenue at the Ministry of Finance - Brasília (DF). Conducting analysis and development of the Tivoli reporting WEB system at the national level. Using PHP 5, AJAX, DB2 and MySQL technologies.","March 2014 to Present && March 2014 to March 2015 && March 2013 to March 2015 && March 2010 to March 2012 && March 2007 to March 2010","Senior Software Engineer && Senior System Analyst (SSA) && Lead Software Architect && Senior Developer .NET && Senior Development .NET","Vancouver BC","IGTI Belo, WV && Uniceub Brasília, DF && UNICAP - Catholic University of Pernambuco Recife, PE","March 2015 to March 2017 && March 2013 to March 2015 && March 2003 to March 2007","MBA in Software Architecture, Software Engineering in Computer Science && BA in Technologist Degree in System Analysis and Development && Bachelor of Science in Computer Science, Computer Science (not complete, 8º period) in Computer Science","▪ I am a Developer/Software Engineer with a Bachelor's Degree in Systems Analysis with 15 years of work experience. I’ve worked in large and international companies, gaining considerable skills during this time as good experience with Business Process Management (BPM), analyzing, supporting, developing business processes using the tools in SharePoint, Sequence technologies integrations .NET C#, also working as International Consultant, exploring technologies and tools like SOA, Windows Forms, MVC 4, MVC 5, DDD, WCF, BizTalk, Reporting Services, JQuery, REST, Angular, Business Intelligence abroad.  ▪ Managing and coordinating projects with the team, including strategies for the customer requirements for several countries such as Africa, United States and Brazil. By being a highly analytical thinker I am able to identify, improve and streamline complex work processes. I have a very strong set of interpersonal skills and great ability to resolve problems."
